author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
real_estate_agent,https://www.cian.ru/sale/flat/299844612/,6,16,3,122.6,113000000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/306897435/,4,9,3,60.0,15000000.0,Бескудниково
real_estate_agent,https://www.cian.ru/sale/flat/301184664/,4,9,3,55.6,14990000.0,Беляево
real_estate_agent,https://www.cian.ru/sale/flat/307151151/,3,20,3,82.6,14990000.0,Царицыно
real_estate_agent,https://www.cian.ru/sale/flat/307579111/,2,9,3,60.0,15000000.0,Южная
realtor,https://www.cian.ru/sale/flat/309165963/,2,9,3,60.0,15200000.0,Пражская
real_estate_agent,https://www.cian.ru/sale/flat/306652660/,1,5,3,55.4,15500000.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/309047378/,3,5,3,56.5,15499999.0,Бульвар Рокоссовского
real_estate_agent,https://www.cian.ru/sale/flat/305150212/,9,9,3,59.8,15500000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/300045504/,3,9,3,57.9,15500000.0,Коньково
real_estate_agent,https://www.cian.ru/sale/flat/302700624/,4,9,3,56.0,15650000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/306949535/,5,16,3,65.0,15600000.0,Калитники
real_estate_agent,https://www.cian.ru/sale/flat/307444193/,3,9,3,59.2,15800001.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/300464802/,3,9,3,60.5,16200000.0,Улица Академика Янгеля
real_estate_agent,https://www.cian.ru/sale/flat/302293088/,1,9,3,64.8,16500000.0,Дегунино
real_estate_agent,https://www.cian.ru/sale/flat/308397114/,7,22,3,58.0,17235000.0,Стахановская
real_estate_agent,https://www.cian.ru/sale/flat/306659225/,6,12,3,65.3,17200000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/305591290/,5,5,3,73.0,17200000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/306098084/,14,14,3,84.5,17200000.0,Ольховая
real_estate_agent,https://www.cian.ru/sale/flat/306801555/,3,8,3,81.6,17499000.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/307104148/,5,31,3,59.0,17500000.0,Черкизовская
developer,https://www.cian.ru/sale/flat/304057007/,2,19,3,83.2,17415759.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/306549699/,5,12,3,80.1,17700000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/306788934/,12,12,3,62.2,17999999.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/307705987/,1,8,3,59.0,18200000.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/307914279/,9,23,3,92.7,18770000.0,Некрасовка
real_estate_agent,https://www.cian.ru/sale/flat/304640784/,16,19,3,86.4,18900000.0,Рассказовка
realtor,https://www.cian.ru/sale/flat/308141271/,3,12,3,81.0,18999999.0,Бульвар Дмитрия Донского
real_estate_agent,https://www.cian.ru/sale/flat/307261689/,1,4,3,65.0,18900000.0,Измайловская
real_estate_agent,https://www.cian.ru/sale/flat/307772668/,1,17,3,85.0,19000000.0,Ольховая
real_estate_agent,https://www.cian.ru/sale/flat/306026684/,8,18,3,76.1,19000000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/309029927/,15,20,3,110.0,19300000.0,Каспийская
developer,https://www.cian.ru/sale/flat/296320440/,2,7,3,83.5,19789500.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/308930023/,7,17,3,78.3,19900000.0,Жулебино
real_estate_agent,https://www.cian.ru/sale/flat/307850579/,10,12,3,64.0,19800000.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/297496839/,5,5,3,60.5,19900000.0,Профсоюзная
real_estate_agent,https://www.cian.ru/sale/flat/308291981/,10,22,3,81.4,19900000.0,Саларьево
real_estate_agent,https://www.cian.ru/sale/flat/307591109/,4,26,3,65.7,20000000.0,Водный стадион
developer,https://www.cian.ru/sale/flat/296871940/,2,30,3,68.0,20067072.0,Окская
developer,https://www.cian.ru/sale/flat/296321306/,5,8,3,85.4,20726580.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/307724170/,14,14,3,75.0,21000000.0,Пенягино
real_estate_agent,https://www.cian.ru/sale/flat/307911646/,18,22,3,81.2,21200000.0,Митино
real_estate_agent,https://www.cian.ru/sale/flat/309053921/,14,14,3,74.6,21000000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/301355095/,8,25,3,73.1,21000000.0,Бульвар Рокоссовского
real_estate_agent,https://www.cian.ru/sale/flat/307200409/,12,12,3,70.0,21300000.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/308556363/,6,19,3,92.0,21500000.0,Профсоюзная
real_estate_agent,https://www.cian.ru/sale/flat/308874097/,12,17,3,87.1,21700000.0,Новомосковская
real_estate_agent,https://www.cian.ru/sale/flat/308801413/,5,12,3,64.9,21900000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/306894149/,2,9,3,56.8,22100000.0,Новые Черёмушки
real_estate_agent,https://www.cian.ru/sale/flat/309256757/,3,9,3,62.0,22490000.0,Петровско-Разумовская
real_estate_agent,https://www.cian.ru/sale/flat/303077896/,7,20,3,76.4,22490000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/302867185/,11,24,3,85.0,22500000.0,Марьино
real_estate_agent,https://www.cian.ru/sale/flat/299495945/,4,6,3,68.5,22500000.0,Бауманская
real_estate_agent,https://www.cian.ru/sale/flat/308750443/,2,5,3,62.0,22600000.0,Измайловская
realtor,https://www.cian.ru/sale/flat/307127828/,7,9,3,68.0,22800000.0,Войковская
realtor,https://www.cian.ru/sale/flat/302059900/,2,28,3,73.0,23100000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/309006145/,1,12,3,62.8,23500000.0,Планерная
real_estate_agent,https://www.cian.ru/sale/flat/308396218/,2,25,3,66.2,23500000.0,Аннино
real_estate_agent,https://www.cian.ru/sale/flat/308874410/,20,20,3,72.7,23845000.0,Саларьево
real_estate_agent,https://www.cian.ru/sale/flat/308205893/,16,18,3,77.0,23990000.0,Новые Черёмушки
homeowner,https://www.cian.ru/sale/flat/307358285/,6,28,3,62.8,24000000.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/303571397/,2,22,3,76.5,24200000.0,Коньково
real_estate_agent,https://www.cian.ru/sale/flat/308072905/,1,17,3,73.0,24500000.0,Новые Черёмушки
real_estate_agent,https://www.cian.ru/sale/flat/309206734/,6,6,3,77.0,24500000.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/305918195/,5,5,3,93.4,24500000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/303857132/,12,58,3,62.3,25000000.0,Калужская
real_estate_agent,https://www.cian.ru/sale/flat/309092746/,5,24,3,69.0,24900000.0,Верхние котлы
real_estate_agent,https://www.cian.ru/sale/flat/298436238/,7,21,3,79.1,25900000.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/308556938/,2,24,3,60.1,25700000.0,Народное Ополчение
realtor,https://www.cian.ru/sale/flat/307668521/,8,29,3,80.7,25800550.0,Угрешская
real_estate_agent,https://www.cian.ru/sale/flat/308224303/,17,21,3,60.3,26000000.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/307552333/,5,22,3,70.0,25970000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/305009778/,2,6,3,71.0,25990000.0,Крестьянская застава
real_estate_agent,https://www.cian.ru/sale/flat/307433962/,2,9,3,56.8,26000000.0,Киевская
realtor,https://www.cian.ru/sale/flat/308840013/,9,47,3,68.0,25990000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/305050212/,3,37,3,72.0,26400000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/294855826/,2,17,3,68.4,26500000.0,Говорово
real_estate_agent,https://www.cian.ru/sale/flat/305601726/,21,30,3,80.4,26900000.0,Угрешская
real_estate_agent,https://www.cian.ru/sale/flat/308302577/,12,33,3,70.0,26800000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/308255919/,7,17,3,78.7,27500000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/307489543/,10,17,3,77.0,27250000.0,Улица Милашенкова
real_estate_agent,https://www.cian.ru/sale/flat/306359677/,8,19,3,60.0,27250000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/304382258/,7,12,3,79.6,28000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/305941761/,15,23,3,81.0,28000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/306401744/,6,8,3,79.0,27950000.0,Улица Академика Королёва
real_estate_agent,https://www.cian.ru/sale/flat/305946361/,17,23,3,77.2,28564000.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/305189129/,10,21,3,76.97,28500000.0,Зорге
homeowner,https://www.cian.ru/sale/flat/309013486/,14,27,3,85.0,28400000.0,Грачёвская
real_estate_agent,https://www.cian.ru/sale/flat/305606927/,9,10,3,78.0,28800000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/307915937/,23,52,3,78.3,28900000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/308947214/,5,5,3,98.8,29000000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/307966312/,11,21,3,65.7,29000000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/303227142/,2,9,3,82.0,29000000.0,ЗИЛ
realtor,https://www.cian.ru/sale/flat/308089125/,28,29,3,81.2,29289082.0,Водный стадион
real_estate_agent,https://www.cian.ru/sale/flat/305931351/,39,56,3,79.7,29999999.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307715111/,7,23,3,83.0,29900000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307749419/,2,23,3,60.0,29900000.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/308237859/,4,8,3,75.8,31500000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/306033133/,5,35,3,83.3,31500000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/303214295/,9,10,3,76.0,31500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/306935501/,2,6,3,66.4,32000000.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/294599592/,4,4,3,75.6,32150000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/308059121/,5,16,3,98.0,32340000.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/307526356/,14,47,3,58.5,32500000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/304127212/,11,49,3,89.97,33285000.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/307544115/,4,22,3,60.9,33500000.0,Терехово 
realtor,https://www.cian.ru/sale/flat/308453859/,38,41,3,72.0,33500000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/306523132/,5,6,3,85.7,34000000.0,Автозаводская
real_estate_agent,https://www.cian.ru/sale/flat/305458523/,7,11,3,91.0,34000000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/304201537/,16,23,3,62.4,34000000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/307184655/,4,32,3,83.8,34000000.0,Бульвар Генерала Карбышева
real_estate_agent,https://www.cian.ru/sale/flat/301274842/,18,39,3,86.1,34500000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/309078605/,4,8,3,74.7,34990000.0,Вавиловская
real_estate_agent,https://www.cian.ru/sale/flat/304944550/,8,16,3,83.0,35000000.0,Петровский Парк
real_estate_agent,https://www.cian.ru/sale/flat/309031421/,5,20,3,85.6,35100000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/308953897/,1,25,3,70.9,35000000.0,Славянский бульвар
real_estate_agent,https://www.cian.ru/sale/flat/308527390/,23,24,3,105.0,35400000.0,Крылатское
real_estate_agent,https://www.cian.ru/sale/flat/308561257/,2,11,3,97.2,35500000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/308262327/,6,14,3,89.7,35800000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/307945731/,4,11,3,98.0,35950000.0,Алексеевская
realtor,https://www.cian.ru/sale/flat/308410886/,26,44,3,85.98,36000000.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/304925880/,18,33,3,80.0,36000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/303261436/,11,17,3,66.3,35900000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/294879897/,2,12,3,100.0,35990000.0,Автозаводская
realtor,https://www.cian.ru/sale/flat/305879291/,7,8,3,79.9,35850000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/304246485/,15,55,3,85.63,36490000.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/307308209/,40,51,3,78.0,36700000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/301908209/,14,32,3,90.0,36500000.0,Белокаменная
real_estate_agent,https://www.cian.ru/sale/flat/308631292/,11,19,3,75.0,37000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/307260568/,7,11,3,94.3,36950000.0,Ботанический сад
realtor,https://www.cian.ru/sale/flat/308579807/,11,49,3,69.0,37500000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/299519498/,27,27,3,92.0,37500000.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/308116555/,24,24,3,58.0,37490000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/295731820/,31,51,3,96.0,37700000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/303264119/,11,13,3,82.4,37850000.0,Шелепиха
realtor,https://www.cian.ru/sale/flat/305919964/,9,14,3,67.0,37879000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/300009441/,7,14,3,98.8,38000000.0,Автозаводская
real_estate_agent,https://www.cian.ru/sale/flat/306026909/,20,34,3,100.0,37900000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/306683587/,5,18,3,121.2,37900000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/307404337/,23,25,3,94.7,37990000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/306033039/,52,59,3,86.6,38200000.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/307387582/,3,24,3,104.0,38500000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/308738175/,31,42,3,71.0,38500000.0,Крымская
real_estate_agent,https://www.cian.ru/sale/flat/304298409/,19,22,3,103.2,38999999.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/306967478/,13,14,3,71.0,39000000.0,Минская
realtor,https://www.cian.ru/sale/flat/307257217/,13,14,3,70.9,39000000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/305632286/,17,20,3,75.0,39400000.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/303877794/,13,14,3,70.9,39200000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/304374103/,21,40,3,84.5,39500000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/309121741/,11,40,3,64.0,39500000.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/305580355/,5,28,3,86.0,39900000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/309093863/,4,5,3,70.5,40000000.0,Сухаревская
real_estate_agent,https://www.cian.ru/sale/flat/289299955/,6,18,3,81.25,40000000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/306977424/,21,45,3,79.9,40000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/301039841/,13,40,3,64.6,40000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/308306757/,16,27,3,103.0,39900000.0,Жулебино
real_estate_agent,https://www.cian.ru/sale/flat/304432066/,5,13,3,68.6,40500000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/306843672/,8,16,3,72.4,40900000.0,Водный стадион
real_estate_agent,https://www.cian.ru/sale/flat/306981426/,7,12,3,75.2,40990000.0,Парк Победы
real_estate_agent,https://www.cian.ru/sale/flat/304329803/,6,13,3,68.7,40700000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/306891377/,8,11,3,89.0,41800000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/299561961/,3,15,3,76.0,42000000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/300005747/,7,7,3,56.5,42000000.0,Арбатская
